Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
DonYé  🧠,donyetaylor_,"Look. Every millennial or gen z is a social media + digital marketing ""guru"" because WE GREW UP WITH IT.",2,1,41,,,https://twitter.com/donyetaylor_/status/1193025984251006976
The Daily Groyper,DailyGroyper,"""EMBRACING OUR ZOOMER OVERLORDS: Why the Culture War is a Gen Z Movement and Millennials Need to Take a Step Back"" by @IntoTheInfinitehttps://dailygroyper.com/opinion-%26-culture-1/f/embracing-our-zoomer-overlords …",10,13,86,,,https://twitter.com/DailyGroyper/status/1193025406015885312
Warren Democrats Stan Account,csilverandgold,Whew. Gen Z finna reinvent every bad idea Gen X had about the internet that Millennials had to go to war to get rid of. You hate to see it. https://twitter.com/sadboycristian/status/1192851367070752775 …,2,3,47,,,https://twitter.com/csilverandgold/status/1193025263153668096
damien ☂︎ justin min HATEBOT,justinhbin_,"millenials and gen z: uses boomer to insult each otherboomers: tHAt is a sLuR. yOu hAvE nO rEspECT. it’S likE thE N-wOrD-millenials and gen z: okay, boomer.boomers: pic.twitter.com/whtrIuCrRe",,,5,https://pbs.twimg.com/media/EI55LzMUYAAY3tT.jpg,,https://twitter.com/justinhbin_/status/1193024199993872384
 🌊 wendy wнιѕтleвlower  🦂 🦄,Wendy_burgerr,"Are Millennials like me going to just go down as whiny bitches? Honestly if we're going with labels, I love Gen Z. My parents were Boomers and can admit to me I've had to work twice as hard as them nearly to survive. We have compared rent prices VS wages.SO sick of fighting...",14,4,46,,,https://twitter.com/Wendy_burgerr/status/1193023499872481281
Lethality Jane,sgtjanedoe,I don't know why Millennials aren't terrified of Gen Z. Those fuckers grew up on smartphones the way we grew up on cable. God knows what Deviantart they got into at age 8. Their parents were checked out GenX-ers with chips on their shoulders.They are coming for us.,55,32,493,,,https://twitter.com/sgtjanedoe/status/1192995060188450817
Bryce Meredith,bmeredith001,"Including: boomers, gen X, xennials, gen z, gen alpha... errybody needs get their azzzz beat. https://twitter.com/HighlightHump/status/1192902675802791936 …",2,8,94,,,https://twitter.com/bmeredith001/status/1192994890562637825
Amy Guglielmo,amyguglielmo,"Gen Z students today: Ok, boomer Me: Do you know what that means?Students: Me: Explains generational designationsStudents: What are you? Me: #GenXStudents: Me: Exactly!pic.twitter.com/YHaDYOESu9",5,4,27,,https://twitter.com/i/videos/1192980037554900992?embed_source=facebook,https://twitter.com/amyguglielmo/status/1192980037554900992
Zeba Blay,zblay,who is Gen Z's Karen O,9,5,52,,,https://twitter.com/zblay/status/1192962025288286208
Olive The Yeen!,OliveTheYeen,I just said ok boomer to my mom and she said “you mean baby boomer? so i can say ok gen z?” and i feel attacked,11,14,122,,,https://twitter.com/OliveTheYeen/status/1192949397178507265
女の赤ちゃん,Honestbitch03,Boomers * calls gen z stupid *Boomers * calls gen z sensitive*Boomers * calls gen z snowflakes*Boomers * calls gen z-Gen Z: okay boomer  lol Boomers: pic.twitter.com/cO5wbpHHi7,,1,7,https://pbs.twimg.com/media/EI4tYvZXkAMCB-Y.jpg,,https://twitter.com/Honestbitch03/status/1192940860423446528
Chrissy Shimizu,chrissyshimizoo,There is an “independent streak” with Gen Z voters who distrust the Dems and Republicans. But Gen Z also skews more progressive than any other generation. We’re def gonna see a viable nat’l socialist party emerge. Thx YouTube! https://twitter.com/allegrakirkland/status/1178642684715634689 …,,2,15,,,https://twitter.com/chrissyshimizoo/status/1192936433327017984
f l i p,flippenlittle,"boomers: the new generation is made of special little snowflakes. can't even hold down a job. so sensitive.gen z: ok, boomerboomers: pic.twitter.com/qM0vSpuOcP",,25,84,https://pbs.twimg.com/media/EI4jr3oVAAEQ0_r.jpg,,https://twitter.com/flippenlittle/status/1192930190965428224
Pats A' Caroling,PatsATweetin,Just got owned by a bunch of gen-z-ers on the internet. I'm not even mad. I'm impressed.,5,27,100,,,https://twitter.com/PatsATweetin/status/1192924802115354627
alex 🤍 | HE/HIM |,daddyph4ntom,boomers: ok snowflakesgen z: gen z: ok boomerboomers: pic.twitter.com/d7zP94MwL9,,22,114,https://pbs.twimg.com/media/EI4X6BnW4AI0Bsb.jpg,,https://twitter.com/daddyph4ntom/status/1192917241601376256
Jason Dorsey,jasondorsey,58% of Gen Z buy electronics from brick-and-mortar stores at least 75% of the time (50 Facts About Gen Z)  http://bit.ly/31PUy6B  #StateOfGenZ #GenHQ #GenZspeakerspic.twitter.com/u2UgL7tvbr,,2,6,https://pbs.twimg.com/media/EI4ENpPXsAgjRhf.jpg,,https://twitter.com/jasondorsey/status/1192895592189566982
Thomas C. Shepherd,TShepherdWCBC,"I am encouraged by the minds, compassion, work ethic, and joy of the Gen Z.   #investovercomplain",1,3,31,,,https://twitter.com/TShepherdWCBC/status/1192883794648264704
katie cook,katiecook,Great session with @sixsteps268 - Sharing info on Gen Z and the experience economy. 64% of Gen Z say their phone is the most important thing in their lives. #mobilefirst #SEE2019,,3,4,,,https://twitter.com/katiecook/status/1192846978566238209
Aisha Ahmad,aishaismad,"Age is just a number, exhibit A: Boomers like Pete Buttigieg, the 37 year old candidateGen Z likes Bernie Sanders, the 78 year old candidate",54,394,3.7K,,,https://twitter.com/aishaismad/status/1192839895334735872
I'm That Hazel 🕯️,HazelMonforton,Boomers invented disappointmentGen X invented disaffectionMillennials invented disillusionmentGen Z will invent despair,3,6,56,,,https://twitter.com/HazelMonforton/status/1192831059341303808
Dr. Beth,DrGBeth,"As a millennial, my plan is to die fighting in the climate wars as a human shield for gen Z. https://twitter.com/fozmeadows/status/1192234717124296704 …",1,6,27,,,https://twitter.com/DrGBeth/status/1192830082559201282
��𝗰𝗲𝗾𝘂𝗲𝗲𝗻,theresakost13,"can we add a generation between millennial and gen z??? i refuse to believe i’m in gen z. i grew up with and act like most millennials. i grew up without a phone, watched disney channel and listened to britney spears.",9,49,289,,,https://twitter.com/theresakost13/status/1192822773724393474
NAMB,NAMB_SBC,"""Gen Z is in desperate need for older generations to invest in them. This is largely a fatherless generation. They often are more open to discipleship or mentorship than we tend to think."" Thanks @shane_pruitt78 for an inspiring look into Gen Z's needs: http://bit.ly/34J67hX pic.twitter.com/iZD2s5lC1K",1,15,29,https://pbs.twimg.com/media/EI2-7JMWsAEU2u8.jpg,,https://twitter.com/NAMB_SBC/status/1192819403248881664
Ej Dickson,ejdickson,"I wrote about the dark side of No Nut November and ""OK coomer,"" the sassy Gen Z retort to people who......masturbate https://www.rollingstone.com/culture/culture-features/coomer-meme-no-nut-november-nofap-908676/ …",49,17,55,,,https://twitter.com/ejdickson/status/1192811414529937408
Adweek,Adweek,5 ways influencers keep millennials and Gen Z Engaged: https://nytv.to/wrrEp pic.twitter.com/7xP6Cu4dUP,,14,21,https://pbs.twimg.com/media/EI0NCatX0AcPa23.jpg,,https://twitter.com/Adweek/status/1192804847675944960
Shane Pruitt,shane_pruitt78,They are not ageist. People tend to think that students don't want to have anything to do with the older generation. Gen Z is in desperate need for older generations to invest in them.& 5 more truths about Gen Z  https://twitter.com/baptistpress/status/1192487378167959552 …,,1,5,,,https://twitter.com/shane_pruitt78/status/1192801500386471936
Pokémon Trainer Olivia,Ms_Olive_uwu,gen z to millennials pic.twitter.com/4XVrTo9wtO,,5,20,https://pbs.twimg.com/media/EI2jGrhXsAcwOUb.jpg,,https://twitter.com/Ms_Olive_uwu/status/1192788817788493824
- Turtle -,iDiminies,Jk proving he's a gen Z  this is peak gen z behavior https://twitter.com/bts_elz/status/1192749522973122565 …,,1,28,,,https://twitter.com/iDiminies/status/1192765129315831809
"Rachel ""The Doc"" Bitecofer  📈 🔭",RachelBitecofer,"This is a prob that only millennial and Gen Z Reps are willing to discuss BTW. And that is, in the GOPs decision to reject the findings of @Reince 2012 ""autopsy"" report (Reince too, he became a Trumpist for power that ended up ruining his rep.) the GOP dropped all pretense of",1,8,63,,,https://twitter.com/RachelBitecofer/status/1192764764461686784
��𝗶𝗰𝗸𝘆³⁶⁵,namgiszn,jk drives a benz but uses rolled towels instead of pillows this is abt as gen z as it gets,1,199,595,,,https://twitter.com/namgiszn/status/1192759518633046016
seri mustaza  🌙,serimizani,"represent! Bringing sustainability and self-expression together with #Converse_X_ in LA. Humbled, overwhelmed and grateful to be presenting Gen Z and the whole community. Here’s to a start of a journey  pic.twitter.com/hTxp1oy2qF",2,25,53,https://pbs.twimg.com/media/EI1tZe7UcAAsNi4.jpghttps://pbs.twimg.com/media/EI1tZe7UUAAJSad.jpghttps://pbs.twimg.com/media/EI1tZe6U0AApKRW.jpg,,https://twitter.com/serimizani/status/1192729766253580288
Interaksyon,interaksyon,Millennials and Gen Z on Twitter are clapping back at the Foreign Affairs chief on Twitter. http://bit.ly/2K1AbxA ,1,7,17,,,https://twitter.com/interaksyon/status/1192715587325026304
michael vincent,mvddm,"This is the Gen Z version of “For sale, baby shoes, never worn” pic.twitter.com/jTMClqTDCy",1,7,44,,https://twitter.com/i/videos/1192704783263551488?embed_source=facebook,https://twitter.com/mvddm/status/1192704783263551488
Will,Matarael,"Boomers are responsible for the world we‘re in now. Policies, laws, land usage, etc.If you say “b-b-but millennials plastic” or “b-b-but gen Z rides cars everywhere” who the fuck do you think conditioned them to be like that?It’s the world they‘re born into, SHAPED by boomers.",15,300,459,,,https://twitter.com/Matarael/status/1192676291712933890
Tribe Marianas,tribemarianas,"TRIBE MARIANAS X CHA CAFÉ & BISTRO cordially invites you to join us..GEN ZA Gen Z Pop-Up Event >>TONIGHT! FRIDAYNovember 8, 20196:00PM-10:00PM atCha Café & BistroGarapan, Saipan+ featuring Empanada Tacos  Black Milk Tea  Giveaways + Prizes + Raffles + more! pic.twitter.com/6EwrslofCc",,2,4,https://pbs.twimg.com/media/EI0bqMpVAAAWUlh.jpg,,https://twitter.com/tribemarianas/status/1192639897401614337
CCinthemiddle  🇺🇸  🇮🇱,ccinthemiddle,"I just had Gen Z tell me his generation likes what Trump is doing for America, most don't agree with ""Socialism Sh*t"". Problem is they don't like him bc he doesn't ""talk like a President""Then he went back to video games, said about 15 curses in 8 seconds as he shot someone! pic.twitter.com/sYuntdW0ZU",2,67,49,https://video.twimg.com/tweet_video/EI0P1BqWwAA4EzD.mp4,https://twitter.com/i/videos/1192626888054886400?embed_source=facebook,https://twitter.com/ccinthemiddle/status/1192626888054886400
Rhett & Link,rhettandlink,Do you know more about Gen Z slang than we do? #EarBiscuitshttp://bit.ly/EB_GenZQuiz ,63,18,403,,,https://twitter.com/rhettandlink/status/1192618924333916160
john roderick,johnroderick,"Boomers: Watched Gilligan’s Island.Gen X: Watched Gilligan’s Island in syndication in the afternoon at our babysitter’s.Millennials: “Gilligan’s Island is racist.”Gen Z: *shares nude pix in sailor hat on Kik with neckbeard posing as Chad, has never heard of Gilligan’s Island*",24,79,358,,,https://twitter.com/johnroderick/status/1192613091718025216
jinglebutt 🎄,dugglebutt,It makes sense that the next generation is called Gen Z since they will also be the last generation,19,150,616,,,https://twitter.com/dugglebutt/status/1192611944127176704
J A S S Y  ✨,_JassmineH,Yall im hella confused i was born 96 am I a millennial or a gen z cause my psychology professor told me we were gen z but all the charts online are alllll different,4,,14,,,https://twitter.com/_JassmineH/status/1192605022288326661
dan seifert,dcseifert,boomers                      gen z                                                       facetiming in public,4,37,380,,,https://twitter.com/dcseifert/status/1192590836917256192
NX,NXOnNetflix,"Gen Z body, Millenial birthday, Boomer consciousness. Five is the ultimate generational bridge. pic.twitter.com/Ozld7DWsH6",16,252,1.3K,,https://twitter.com/i/videos/1192589028186456064?embed_source=facebook,https://twitter.com/NXOnNetflix/status/1192589028186456064
G es #JOKERWEEKBITCH  🇺🇸  🇺🇸  🇺🇸  🇺🇸,YangGangIsDead,*AHEM*FUCK ITNick invented every iteration of groyperNick invented Gen Z when he was just 2 years oldNick invented the movementNick invented it allFUCK BOOMER-COZY TWITTER FUCK EGIRLSAND FUCK YOU pic.twitter.com/Glxenlnyb1,17,98,610,https://pbs.twimg.com/media/EIzg5bWUcAAbdI-.jpg,,https://twitter.com/YangGangIsDead/status/1192575286446968832
Tim Backes,timbackes,"Watching boomers get upset about ""Okay, boomer"" after they've been denigrating Gen X, Millennials and Gen Z for years at every opportunity, often for things for which their generation was at fault... gotta love it",9,56,292,,,https://twitter.com/timbackes/status/1192572297128947713
Oregon I.T. Not IT ⚾,OregonProgress,"Gen X, Millennials and Gen Z are being told to do more for less.Are being told to do more with less.Are being told our concerns matter less.Our future has been ransacked to pay for the bills ran up by those who came before us.",6,22,128,,,https://twitter.com/OregonProgress/status/1192555646824017920
"racquel marie, xmas tree",blondewithab00k,"now that I'm not hiding my age I think the best way to explain how millennial/gen z cusp I feel is that as a kid, I played Oregon Trail religiously on our thicc family desktop monitor but I also currently have a Snapchat streak that's 1000+ days old",6,10,243,,,https://twitter.com/blondewithab00k/status/1192550530188369920
I'm done,BlueFoxo,"Y do people call gen z ""Zoomers""? That doesn't even work because the reason why boomers are called boomers is due to the rise in births, millennials had a much bigger birthrate than gen z did. Gen Z sounds a lot cooler than zoomer anyways",3,1,13,,,https://twitter.com/BlueFoxo/status/1192539409511378944
